applicant_id,w,pd_raw
8f4a57b1-c284-f321-5660-1130d6bc22d2,0.3702285627542022,0.18999619154583727
15755bbc-3a55-9f5d-55f8-e68bd08e9553,0.05,0.058100333348549346
287ce120-4611-97be-a4a6-59bc2a42da86,0.05,0.09419827054046305
1eb91d61-4a7d-894b-ba8a-b5471b4d1c56,1.050798997022732,0.298570946712872
2d43699b-6d6c-0cf1-2f9d-740187895d41,0.05,0.14228235384427942
a80e752a-0a63-4449-8fcc-fe8364c50851,0.05,0.059610949909353506
07932e15-c709-87c4-3c82-6f29a6893107,1.1394123488398904,0.2236871566756612
64e3a587-8a3c-ae61-6394-7a79969fad8d,0.05,0.06409425201204717
1bf524d9-c30a-0ed3-83f0-2613dfcfd62b,0.05,0.055387870021678776
6f8e1005-2830-8c4f-fd77-5d93d3e981e9,0.27891257972341327,0.3071887600586854
cfd2da9e-e42a-7a08-1dea-107799b49bc9,0.05,0.06398382412768916
73c392a0-deef-7186-2140-70071c2494d2,10.500227822982968,0.2576637474666197
cc275822-8708-0b93-6a01-ba48e6636725,0.05,0.23792514567529482
88d6338e-f30d-c83a-86ef-b420238bfbe2,0.05,0.1270988232463513
44537a5b-a8f2-e12d-8f00-6283c7bf7a79,0.16745727725767742,0.12859066729339055
21234571-5026-0147-5db0-c0abb8897dc3,0.05,0.08014846190558526
6b0abbed-3c20-6854-4517-0a71242bd4ac,0.05,0.46445291310423525
eb433789-16b3-1323-836a-693cfdba03cc,0.05,0.04730419878899274
e95213f6-52bd-f4a3-dfbc-f0743aa7a8c1,0.05,0.2372512102327239
412bd031-05ee-ceec-1a61-9c504baff172,0.33371172389715303,0.19103894185610062
3872a5d1-5518-c832-755f-eefdc2363603,0.05,0.17981196415501935
0c84437e-0484-8015-cf5c-cd3353e24b3c,0.05,0.04335129922947769
25006670-2348-a275-5dc2-6bd061a0bf43,0.05,0.12091299600213504
f33c4df9-0320-d5c9-a06b-950f3eb60a6d,0.05,0.13430986324062047
5b3c8868-8fc3-aff4-cb84-42807f47b247,0.25198778838882385,0.0936529327388384
b6d3af9a-ee8f-a8d0-3256-b071d3125f5a,0.11944322525871408,0.12756641729776108
84290793-6a02-5abf-40db-d326769fcbbc,1.5219175577419464,0.26827050851545586
41ba1ce7-b35c-1df8-015d-7fb265496cb0,0.05218746664585733,0.1150260810714443
9636afb2-d63a-af4a-30d9-faa2bd13c0ec,0.05653335514361857,0.1587960933019847
eae9a0eb-9529-f22d-736d-a6671a0afba4,0.05,0.06654295266033076
b2561874-cbb0-5015-f173-08e27b88dc9d,0.27037458288190097,0.06564890777274475
66d3192d-3c19-b205-f432-c425726fd378,0.05,0.13033112674446193
a975bccd-e71f-0d7b-d746-34ee8c28bcea,0.05,0.07733954541390117
64029b3b-87f0-1e37-1ac2-e252f8422662,0.05,0.04034377854578301
c9a46072-6833-e5cd-2f61-2e325464e12f,0.05,0.059204959099772275
635eaa23-d422-3f8d-a4f6-0356b652ff3d,0.2004991579309814,0.825457206701037
2760b909-f0ca-c522-a820-30123c487312,0.05,0.38166612617891416
dbbef102-5079-be7e-20a9-b973d201f101,0.5752782050199506,0.4658212737537953
412b714d-47ac-f93f-cfc0-cff0782778a7,0.7171432382907003,0.33036390624110074
d221c568-6af6-44f2-0396-3801abf7440d,0.5876559551016832,0.2753271173695423
480ad403-8707-7729-2d92-607dbaeb47a4,0.7939322063421307,0.39517248564449203
7707494d-d5b8-9909-aebd-5b5aa15591b6,0.05,0.04473926444328698
8c24cbee-e26f-0e4d-f62a-8d8282ac0b6a,0.05,0.17013114513168595
7c5800a0-d96a-8b3d-cd05-6d7fd31d3580,0.05,0.11170447121590363
8490e251-b04e-bd99-c83d-5ad01e3fe5d4,0.05,0.05095606520786643
7ea60b17-123a-0f6d-4c16-871c55d08c69,0.05,0.05477216398317088
c4fe9127-d41d-5967-98c2-93fa2e0c7a14,0.05,0.04248649871877127
c0d44408-3f36-8eac-de2d-26baa0906cf2,0.4449369970631836,0.12347971229753804
b4bedba9-2a0a-116a-0ad2-4f454027d089,0.05,0.06963420579436366
913dfac1-9551-9b78-d725-8f6a5dfebdf9,1.0733211050513778,0.1250331752118699
e5c76776-20dd-9703-73cc-abbfb6ae7a7d,1.4159280042505973,0.05804666458510159
e3f2410c-57b6-5f3e-8981-cd50a0d2536f,0.10756361541674711,0.06328233506932476
1be4ab91-ee08-1adc-57d3-91dfec27990f,0.05,0.5119605561738518
ce18eca3-1950-6451-fc07-defca5777173,0.05,0.21119696965464596
915e51bf-1681-fbe7-246d-9fc4560cc5f4,1.1378448560905083,0.4097344509115144
a452a840-0e08-33f5-d15c-31719729da65,0.2323568887496437,0.15162431237098728
fb9cf7e8-e3f4-2376-7986-e31bd2796927,0.6162564869634256,0.06045526802106897
4e7f154d-856e-f9a2-7c69-8def9e4250dd,0.05,0.04536449094929415
1b88e8ac-51ac-db0b-8d0d-8a7d8538af0e,0.05,0.05451735576942887
2950dd98-408b-f7cc-b87b-fd974d492e84,0.05,0.9560705171646371
f4311f69-4f94-4337-9bca-088a669b7c08,0.05,0.058031217864050175
b3976b13-061c-b694-c987-6c400c0b09ba,0.05,0.15252196355046635
8889ee50-28e4-8a1e-58a5-f1056aa0e9de,0.39878806413386647,0.09025264743352596
103bcd64-cfa0-0123-0c48-617a5dbada50,0.18931709607924982,0.11277368219684336
2179f6d9-1dd0-7b78-f498-2b90d3cf920a,1.85580829389808,0.21196808630127392
6ec2825e-2f95-a1e8-938a-d297ff86fbf8,0.05,0.04995918524020129
2c7e4b5f-e8b1-c41a-ecea-423b04d026d2,0.6543222717399665,0.08286643702754001
e19f2c1d-d0a4-8191-b580-421d97d68866,0.05,0.051996867367367014
ed80d3b4-8748-a862-d1ba-321df71a1e6c,0.05,0.07063257341733405
a3fa66fb-43b6-a62c-8fd4-41538e8503df,0.05,0.07284814143621059
e9dd3f5b-657f-f04f-b15b-4de391e9e332,0.05,0.08256566086674777
c568636f-26c6-da0e-2072-565ab49fcacd,0.08487184343663029,0.05670834930380479
d6582758-859b-7117-71fd-202c6f72b4bd,0.17573409447676164,0.1916035460729519
bdcdfbc4-a5d5-bd7e-ea49-39db5db835a7,0.05,0.05784398053035905
bc7c83be-f3a9-8aad-8103-8d2986187d56,0.05,0.07070830689196168
a822934b-f715-3b23-1a3f-f44c9eefa4e0,0.05,0.06308404562789195
206020be-65bf-5fd2-e217-2fab52c8ec91,0.3181340009869347,0.07555329288045166
fd396cf1-91c4-27dc-894c-585a19987b77,0.056712833861091785,0.10935342960148853
2c29cf77-e365-2d5a-1f6d-6da4971d7bbe,0.631212972827642,0.27975966170588734
41299f61-a91b-3ffb-8b98-9aca3adc973c,1.2293938377737588,0.10675060324598501
7c88375e-19a2-a52a-c669-9e5f59cca9c1,0.5396392435162718,0.12751938073304925
a5951005-e8e9-b9af-0ab6-da4f4eb5e145,0.17746483687735198,0.2114671814690532
75a5de19-ad04-6d31-15e1-12a11a88f2ae,0.3199569431992725,0.11728255677411939
0e5453ca-f071-9d3e-bb44-b19c654462b4,0.05812867513848253,0.13061702519804758
db2b9d01-218e-0a1d-97b6-293b94a5e34c,1.768940168177533,0.0658593543233939
f612fe81-71f9-81c1-2ca1-abad53b1503a,0.11620291304617493,0.05979825319944536
432d890a-c420-01bc-4191-4e25291db1db,1.1631917742012055,0.37791683907682055
d783cbc0-d292-63c1-4a2a-60a082b8957d,0.05,0.22311329667072957
b8258020-840c-93d1-9966-a3634bb75051,0.05,0.11479305030869821
b318a408-981f-521b-6b0b-49f4ec8c886b,0.05,0.1536053760981404
fa82bf8a-ffa5-44f5-08f3-9d15e5bb3185,0.05,0.06426378367359495
6bb86aa9-ac16-33b6-6567-9d1366a7ea8a,1.902167859915698,0.11269039245768989
ddc97f95-3bc6-636f-c20e-0a2b89ea7707,0.12234233785617779,0.055727921408121564
f89c6e7c-dc3d-e08b-f453-f076e0ad0e0d,3.2028796592823783,0.1985367679453667
5bbaa8b3-f7b0-176a-ac4e-3c74e8446064,0.05,0.04577611233463172
a1747ca4-05da-dbb7-1878-6550483d4bc6,2.3928557511912114,0.17982676892160887
d0a5bdfa-1508-f11b-e4f8-4cc2bea4c422,0.13746786952797185,0.1884300890624679
04f6dd1e-6095-c1a4-9421-8d034ed610fd,0.05951031319813463,0.158599385455598
b9df5075-5273-1af4-e2bf-52e6db28aed6,0.05,0.18729380041663723
9e9204ae-fc66-aa8b-9199-9e4a6a2969d4,0.11845857950981199,0.07208612590054622
b08b21e8-7c34-7ede-ea72-ca43d3bbc592,0.05,0.4272494561270461
f4f26784-fac8-72c0-53c3-930455600470,0.05,0.14312272555071412
81f5427d-e3b9-8e87-3e3c-b1272a94d1f6,0.05,0.04975091189131661
81dd5a98-7901-dd70-0929-c616a6b1acb0,1.6713756874550079,0.2214394360031562
36939126-688b-e2bc-489c-4647be8c65c3,0.05,0.0786071796132055
39de71af-9226-d597-71be-93a607f39170,0.05,0.4059003614427518
7efc1211-120b-4ebc-8674-176a0e86471c,0.05,0.09810221238804961
52de7509-71aa-ee7a-7431-fdcdab5b2173,0.05,0.052592248195421104
7bc0beec-c316-716e-e8c2-48118b0be646,0.05,0.06739475595179817
2676be51-dd5e-2c48-0c0d-6496984904b1,0.05,0.06343295127106933
8baa782a-dcaa-67b5-43e9-f4b146b0efcc,0.05,0.04514953769609996
2fc75068-0dff-0431-d03d-a797e6eaa532,0.05,0.04410598214620401
f1c2efc8-bf61-abc6-34b3-207612fefef6,0.16983452509073982,0.10175882430708363
482e36e2-f226-96a9-7636-ae5a917069f7,0.05,0.05476305534731681
09576d26-62f6-3bb6-f45c-aba87bc2a68d,0.05,0.08883282078174237
93f58bbd-4470-531b-c608-2684d83faffa,0.07658687102940487,0.09719252189621047
dacca717-26f0-9366-ac97-feb610183391,0.12133872183476646,0.04427163497155817
c2b2b8d4-a425-72aa-afca-df7ec6de0599,0.05,0.2211665914837192
c521d012-1837-5a7c-63f7-8353e08747ad,0.05,0.049017811491398285
f4a73b52-0f69-6917-6899-0f2a10a6548a,0.21470644491891297,0.19241721256040034
a9b8938d-9aef-0eb0-f0d4-ff5ed89a6e7d,0.5463396248486352,0.6756466443754324
6fb1f3e8-00d1-7481-8b3e-0d6a60f3b4f8,0.05,0.05689726080076021
64704038-6d0b-d49b-4d12-c88ad9a13420,0.05,0.0966998749881001
ed72c451-e747-d320-93f6-2ef0cc94a833,0.25264445971738675,0.30651684167126125
8f7f0035-c330-b38d-1234-79ba2557a503,0.05,0.25434811404151836
8dcfe784-2a20-36bf-aa24-2fa4ea66e370,0.17478947843906756,0.2333338249148094
3af0aa39-ba0f-38eb-2b9f-6932b1ded6cb,2.757497489846574,0.1031132081082447
70dfde73-9268-514e-810e-f159a3a17202,0.07045900009749856,0.07735574403926895
bde7e840-c677-c87e-7306-8ae361828db8,0.05,0.14534801368158962
eb86178b-4238-4272-755b-5b1baf93b605,0.05,0.2642082478654355
933490e6-613c-8606-c32f-170f51ec77dc,0.05,0.2905191177220581
c4703daf-035f-ae00-f673-532e647d9771,0.05,0.04281234866782275
a2911105-ab78-e69e-d79f-dc5b5b6bfeb4,1.551340890726008,0.11624489408287281
9a9e7c77-145e-6f2e-10b8-884ae1034da7,0.4049481866869118,0.09489344213588977
3d067ae8-8fce-b7c8-b783-29db6ea2e3ec,0.7762618149358746,0.08938922573442463
678d83fc-1e9a-1438-e9db-64fb1d9186a7,0.3624905532239359,0.09720189285098417
ca358c1d-bf14-daee-f52a-097ec7d4df32,0.11042325058118845,0.06971937455087178
16678c80-847a-b9ea-ea7a-8124bb1d6ffe,0.05,0.06179488541325513
814682d6-c6d6-978b-bfe5-bafd90db5c2b,0.27190828781521614,0.07018488037005416
18c81369-f658-72da-87f2-bc83769109ca,0.08390006221791223,0.10962322825179002
8a214562-fec7-6631-863f-58a3bdc0c8a2,0.05,0.0801551075758413
28e376f6-5a10-b2db-a0f6-0c270cf95ed2,0.9887177005780121,0.4768498495104997
1c2fdb66-91f5-0ef3-34cf-48d316fb09ad,0.05,0.06542178009614924
784db036-157b-b68f-b05b-b16d5ae804eb,0.05,0.04328787655085871
13c8b2ab-f9ff-6265-868b-f85c4e863447,0.05,0.14121890454666008
8a9866a2-e4cd-8785-9c30-3202b6b42fc6,0.05,0.07502544411248291
30230c03-a3d4-40f9-f4c9-0d32492087e5,0.21214878930028858,0.3397091145609213
f02ed888-bfd1-e7d0-dd70-1be8284aca0a,0.05,0.9267989708703311
ab84d586-ff75-f1a6-0904-396c40c609d5,0.37913328064760576,0.2704663280000804
c590e7b9-28ef-0daf-b1a1-00cf2948846b,0.17698883016765204,0.180546708873784
b8f7718e-59bc-ab84-e3e1-37e81b125718,0.40697491016855936,0.2621014808100311
c37f4e63-91ac-c959-90d8-65e67d517003,0.05,0.04556831217791143
820ff015-7b7e-847c-7aef-ab43765ff489,0.27874400889075035,0.36453912635118035
ccee2cbc-b7db-eb57-af9a-fa8213aa0c17,1.2753638515922185,0.07043196375481615
43a154fb-e582-0d13-e24a-6857984cc611,0.05,0.05791374933758041
712c199f-6342-5dd5-c9ac-1a26726477e2,0.05,0.05723572718012547
a202c97e-8754-20cf-37de-689e2786d52a,4.659003479964227,0.46914171334261995
19da48df-ef03-6ee1-3199-d28f36d7462e,0.14491352060180213,0.28112409975062624
9ac1767e-64aa-a43a-9c31-de24b98f4ea2,0.8314599450531929,0.11572206157414347
0704abad-6362-6581-19d8-bec83b8e8910,0.05,0.0427245348409359
e77808ff-8325-9e82-9de8-5a8f6e32752b,0.05,0.0759888946954872
4980cc92-f268-7951-0fbe-afb21d05a279,0.05,0.43793382802655056
fefbdb4a-7812-7875-adb2-adcb6b2af6c2,0.11263288423667903,0.1844027293785009
1b2fb88b-ea32-16f9-66db-ae044b13b094,0.975280669034891,0.06683243492185073
1747aff9-3c4a-2285-64b9-376202670c89,0.05,0.08724744960695537
9231b6d1-21c6-22d7-7dbe-220260c18120,0.05,0.043582188077872286
7ac1732b-d9ad-b470-99d1-6c804de1fbc1,0.05,0.06201486197357915
9ee8fdb7-0fe2-1ae4-aa12-210f4bd77fee,0.05,0.07775891262185958
4e54b665-fd22-8bee-3d93-c69418fe3daa,0.5741271374827873,0.05401776498424935
e6cefb44-a42c-5746-b1d6-2068bb01d7cf,0.29136576563107386,0.1581973052675659
00e9f619-35be-fc8d-a3da-32590a6b1252,0.05,0.14623634851876724
82996f93-4f9b-f519-9453-575587cbd323,0.701492358198348,0.6691994380523127
dc3fd186-3f95-c837-a64f-4fe44887170b,0.05,0.11552161677354142
b52bf72b-aec6-73ff-0932-efbf6478003d,0.05,0.05477307424582141
2124cced-4356-f546-e84e-4139a0b62dfb,0.05,0.12172462586629881
a98b1355-9225-7bbb-3cc9-cc2ed49db4c7,0.05971892048917841,0.044005382806506906
cf091b25-53ab-b29f-db9b-3c276da6900e,0.05,0.6054898732554941
09b66913-4566-cca1-38c0-2389eb838435,0.34002409735013367,0.0743107765880651
ebc7b7f7-cd78-0a88-59d6-d471f240e25c,0.05,0.07540383717254731
e0afd450-7e74-6369-f808-c45dd1e3ff14,0.07951957110970899,0.04879629548257504
471a79a3-640a-ea96-3b9b-815ada05cded,0.11266483604948989,0.053214159012438735
a3b5e333-6e27-70fa-d3e4-b9deeb58e678,0.05,0.05769708178670638
c235f841-0fb4-8cde-31b8-902cd827f0ca,0.07386666848486922,0.06341260482010469
03a47cea-3f5c-caf2-29be-bd875b8d51f7,0.05,0.14516067572615174
b7d7368e-7261-cbb1-1279-73b0c95f83e6,0.05,0.08024175250510579
46fa6e19-0081-b3ce-64cf-322da21b2d18,5.838859569541267,0.1623811089932857
d9e8ee75-7bf0-3e73-b362-8a42003a3981,0.05,0.09478116192747438
37605132-26e7-59fe-d466-225974c3a816,0.05,0.3973547733290997
86fcf105-cef8-9356-6d72-4c32fba5baaf,0.05,0.34019223137233423
951a3682-5485-43c3-e38c-53ec68c36d9b,0.12159080206846472,0.7361110284383737
d1c558b0-864f-f8dd-2117-a35918e1984d,0.05,0.0813812404522567
3cc75bb2-6488-bbfe-64a9-84a27423a468,0.05,0.06234120315861448
b51934d9-bbcd-809c-b1e4-749e62a2366c,0.05,0.050483811458092456
867417ce-7cd3-707a-caa3-abc8b9e93cfc,1.3711903019317508,0.2685672345528958
3a674615-3b49-7545-fa83-b4b94b392ba3,0.05,0.04706001317158205
391e4b7e-6ceb-38d2-34fd-3105667daf19,0.13461484687035874,0.21338958389817447
9e6b998a-acf6-b0f1-e770-0110a30081b2,0.05,0.09641041684199736
a970bd76-eee3-574a-2172-a24941b4e41a,0.06610131930504713,0.11640869830964175
01f44ad6-c645-2638-e35a-e87d341d703c,1.3382143145167527,0.22771587976921848
6f4f6cf9-ad6e-efbb-ac6c-ae6ceb8fc6b4,0.1814393119104632,0.08037408610583663
22a3e08d-fb01-5df1-10ee-864af5f1ed69,0.05,0.10431136547538586
895635bf-f2ab-2249-73e5-068193f96c3a,0.05,0.04879613442500643
b134a0fd-d13e-3d89-d70d-dba375fb6ec9,0.6469266339700124,0.6823765558482223
76137896-5ef7-102c-7c72-5c1b09f2cce7,0.2229574607414609,0.3234746152748221
85194c95-716c-95d5-0350-081aec3c3783,0.25801162720781323,0.07813702732350052
5be00d72-48a0-ed1d-acbb-a182fc84780c,0.05,0.04810467226168422
08ba4fa7-bdc7-d047-fae3-81a4c66ea6ee,0.05,0.06922222144527064
33110503-ddb4-aeef-9e1b-aab8bd7d7ebb,0.05,0.044592373162078106
ea1b4a54-cd71-0e0f-c81f-940b7006bdf4,0.05,0.6166223144209593
87ab9043-6a7e-3619-d94c-bbdb20689503,0.05,0.11430577681511196
1fb0e8d6-259f-0edd-282a-a9c5944163b9,5.383637969106927,0.9727060588210357
d493f1b8-186d-290c-8e6c-de8b7d6ab39f,0.052438087937159386,0.0678159196752651
e78547b9-4d86-df92-48b6-ac297774aabb,0.05062223241953687,0.21545543362545339
cd0ff805-fd0c-170d-583f-69bb76a7f3e4,0.10392619754522428,0.09280600652752721
65e26961-6593-83bc-71a8-8baa94169501,0.05,0.04742963545712128
5278bb52-56c7-1bcd-9735-9856beb9c249,0.05,0.48755404677895015
40793791-d8fa-66ec-9ced-dad868f19d98,0.39174581850444007,0.1927855064845849
296b0f0c-b6d2-0729-3ccb-bf8974b2a3cb,0.05,0.10068071069727222
70a7c043-0700-f50b-479f-6501f358667d,0.10479806034490098,0.05593455539715772
fb22cd19-97dc-af8b-208d-3ef78d0ec45e,0.052871745378654786,0.09832932774354536
25bf12db-65ae-de42-0254-9a3f8bd30cce,0.05,0.2684404356255704
203b24ed-c308-52e6-479c-97feba76631a,0.05,0.05463978498884775
89eba669-a799-6b39-713e-2edf4e665350,0.05,0.055109711101861386
00b9946a-b932-dd22-3c78-e790b958acaf,0.5369516030796192,0.10698776022109592
1ede00f0-d14a-3781-0fd1-08740cf337ea,0.05,0.15142423025714424
00a12b10-5668-aad4-317c-70112eda86b3,0.05,0.13283846041636366
b899c242-a1fa-4353-9b1b-4076e08f611a,1.0690935409896691,0.08259151891638104
423f01c9-cf2c-87b7-7cc6-cde2cb86b1b9,0.05,0.07012648751081815
d73c21ce-d057-5d54-87e3-f3287c4e9124,0.05,0.2563621930262109
4dfe5fe7-5264-a91e-554c-cc3348664ca1,0.9835051252526259,0.13141050647620342
c6e0202d-58e8-ed35-5c5f-fde346366252,0.05,0.05611150012738789
ef8a4db9-5024-eba5-9385-106d425943d1,0.05,0.05163600051065108
12c950e9-4809-09c1-a153-8b195a694c53,0.05,0.09113269044226979
6df7d998-5469-11ba-7a9d-abe0b5ca5705,0.05,0.04590490736824919
195f1c5f-681b-9a9d-59ea-d1cd7f2e0296,0.06202701756435058,0.04272626050586881
67923b38-62cb-85c8-397e-91c82e5659da,0.05,0.12690722529765722
6908a4d2-0107-ac32-80d5-1efe9f40e3bc,0.05,0.08076963583123431
6623d46e-8e1d-2138-77c4-3723b5368f38,0.05,0.04453296021709991
d520eabd-60e8-5857-bf33-b91a71a8d0d8,2.7906937984494014,0.30937426813804425
046469cf-2dcb-5810-f41c-412241cf7bd4,0.05,0.05360996759366338
8eb62830-8a55-6964-531a-ca0085226ed5,0.07336498741231383,0.14709026607701253
6c93462f-c793-ceeb-01c0-bb092bedf5aa,0.05,0.06646095845591941
